index,ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,country_clean
7222,300,Ill. Wesleyan,17832.0,Taylor Tarver,Junior,Oswego,Ill,Oswego,,"5'9""",Guard/Forward,30,https://www.iwusports.com/sports/womens-basketball/roster/taylor-tarver/17832,2022-23,IL,CCIW,III,5.0,9.0,69.0,GUARD,FORWARD,GUARD/FORWARD,Junior,0,Oswego,"OSWEGO, ILL",IL,USA
7223,300,Ill. Wesleyan,17825.0,Emma Kornak,Junior,Geneva,Ill,Geneva,,"5'11""",Forward,32,https://www.iwusports.com/sports/womens-basketball/roster/emma-kornak/17825,2022-23,IL,CCIW,III,5.0,11.0,71.0,FORWARD,,FORWARD,Junior,0,Geneva,"GENEVA, ILL",IL,USA
7224,300,Ill. Wesleyan,17830.0,Hannah Smith,Senior,Frankfort,Ill,Lincoln-Way East,,"6'2""",Center/Forward,33,https://www.iwusports.com/sports/womens-basketball/roster/hannah-smith/17830,2022-23,IL,CCIW,III,6.0,2.0,74.0,FORWARD,CENTER,FORWARD/CENTER,Senior,0,Lincoln-Way East,"FRANKFORT, ILL",IL,USA
7225,300,Ill. Wesleyan,17834.0,Martha Lipic,Freshman,Oak Park,Ill,Oak Park River Forest,,"6'0""",Forward,40,https://www.iwusports.com/sports/womens-basketball/roster/martha-lipic/17834,2022-23,IL,CCIW,III,6.0,0.0,72.0,FORWARD,,FORWARD,Freshman,0,Oak Park River Forest,"OAK PARK, ILL",IL,USA
7226,30002,Trevecca Nazarene,,Tatum Shaw,SO,Andover,Massachusetts,Andover HS,,05-Sep,G,0,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/shaw_tatum_myfs,2022-23,TN,G-MAC,II,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Andover HS,"ANDOVER, MA",MA,USA
7227,30002,Trevecca Nazarene,,Lili Wilken,FR,Franklin,Tennessee,Page HS,,05-Aug,G,2,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/wilkin_lilly_b1rb,2022-23,TN,G-MAC,II,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Page HS,"FRANKLIN, TN",TN,USA
7228,30002,Trevecca Nazarene,,Grace Baird,JR,Nolensville,Tennessee,Nolensville HS,,05-Oct,F,3,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/baird_grace_6kg0,2022-23,TN,G-MAC,II,5.0,10.0,70.0,FORWARD,,FORWARD,Junior,0,Nolensville HS,"NOLENSVILLE, TN",TN,USA
7229,30002,Trevecca Nazarene,,Magdalena Dunai,JR,Zrenjanin,Serbia,West Oaks HS,,05-Jun,G,4,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/dunai_magdalena_fl5m,2022-23,TN,G-MAC,II,5.0,6.0,66.0,GUARD,,GUARD,Junior,0,West Oaks HS,"ZRENJANIN, SERBIA",,SERBIA
7230,30002,Trevecca Nazarene,,Jayda Woods,FR,Nashville,Tennessee,Ensworth HS,,05-May,G,5,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/woods_jayda_3axf,2022-23,TN,G-MAC,II,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,Ensworth HS,"NASHVILLE, TN",TN,USA
7231,30002,Trevecca Nazarene,,Faith Wilken,JR,Nolensville,Tennessee,Page HS,,05-Oct,G,10,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/wilken_faith_b8m8,2022-23,TN,G-MAC,II,5.0,10.0,70.0,GUARD,,GUARD,Junior,0,Page HS,"NOLENSVILLE, TN",TN,USA
7232,30002,Trevecca Nazarene,,Mattie Buck,rFR,Crossville,Tennessee,Stone Memorial HS,,05-May,G,20,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/buck_mattie_fh78,2022-23,TN,G-MAC,II,5.0,5.0,65.0,GUARD,,GUARD,Freshman,1,Stone Memorial HS,"CROSSVILLE, TN",TN,USA
7233,30002,Trevecca Nazarene,,Julie Luna,SR,Olney,Illinois,Richland County HS,,05-Aug,G,22,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/luna_julie_ctr4,2022-23,TN,G-MAC,II,5.0,8.0,68.0,GUARD,,GUARD,Senior,0,Richland County HS,"OLNEY, IL",IL,USA
7234,30002,Trevecca Nazarene,,Bayleigh Carmichel,SR,Jonesborough,Tennessee,Daniel Boone HS,,05-Oct,G,23,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/carmichel_bayleigh_b439,2022-23,TN,G-MAC,II,5.0,10.0,70.0,GUARD,,GUARD,Senior,0,Daniel Boone HS,"JONESBOROUGH, TN",TN,USA
7235,30002,Trevecca Nazarene,,Keeley Carter,JR,Lafayette,Tennessee,Macon County HS,,05-Aug,G,24,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/carter_keeley_wsh2,2022-23,TN,G-MAC,II,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,Macon County HS,"LAFAYETTE, TN",TN,USA
7236,30002,Trevecca Nazarene,,Kor Fornesa Liu,SR,Saint-Chartier,France,Eastern Arizona College,,6-0,F,40,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/liu_kor_fornesa_40y8,2022-23,TN,G-MAC,II,6.0,0.0,72.0,FORWARD,,FORWARD,Senior,0,Eastern Arizona College,"SAINT CHARTIER, FRANCE",,FRANCE
7237,30002,Trevecca Nazarene,,Emma Palmer,JR,Mount Juliet,Tennessee,Mount Juliet High School,,06-Feb,F,45,https://www.tnutrojans.com/sports/wbkb/2022-23/bios/palmer_emma_v6cw,2022-23,TN,G-MAC,II,6.0,2.0,74.0,FORWARD,,FORWARD,Junior,0,Mount Juliet High School,"MOUNT JULIET, TN",TN,USA
7238,30013,Lee,3655.0,Anna Muhonen,Sophomore,Cleveland,Tenn,Bradley Central High School,,"6'1""",F,0,https://www.leeuflames.com/sports/womens-basketball/roster/anna-muhonen/3655,2022-23,TN,Gulf South,II,6.0,1.0,73.0,FORWARD,,FORWARD,Sophomore,0,Bradley Central High School,"CLEVELAND, TENN",TN,USA
7239,30013,Lee,3661.0,Mallory Hampton,Junior,Dayton,Tenn,Rhea County High School,Samford,"5'5""",Guard,2,https://www.leeuflames.com/sports/womens-basketball/roster/mallory-hampton/3661,2022-23,TN,Gulf South,II,5.0,5.0,65.0,GUARD,,GUARD,Junior,0,Rhea County High School,"DAYTON, TENN",TN,USA
7240,30013,Lee,3654.0,Haylee Johnson,Sophomore,Jamestown,Tenn,York Institute,,"5'9""",G,3,https://www.leeuflames.com/sports/womens-basketball/roster/haylee-johnson/3654,2022-23,TN,Gulf South,II,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,York Institute,"JAMESTOWN, TENN",TN,USA
7241,30013,Lee,3651.0,Morgan Carbaugh,Senior,Knoxville,Tenn,Farragut High School,,"5'7""",G,4,https://www.leeuflames.com/sports/womens-basketball/roster/morgan-carbaugh/3651,2022-23,TN,Gulf South,II,5.0,7.0,67.0,GUARD,,GUARD,Senior,0,Farragut High School,"KNOXVILLE, TENN",TN,USA
7242,30013,Lee,3658.0,Ally Welfel,Junior,Nashville,Tenn,Goodpasture Christian School,,"5'10""",G,11,https://www.leeuflames.com/sports/womens-basketball/roster/ally-welfel/3658,2022-23,TN,Gulf South,II,5.0,10.0,70.0,GUARD,,GUARD,Junior,0,Goodpasture Christian School,"NASHVILLE, TENN",TN,USA
7243,30013,Lee,3662.0,Bailey Burgess,Freshman,Knoxville,Tenn,Bearden High School,,"5'5""",Guard,12,https://www.leeuflames.com/sports/womens-basketball/roster/bailey-burgess/3662,2022-23,TN,Gulf South,II,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,Bearden High School,"KNOXVILLE, TENN",TN,USA
7244,30013,Lee,3663.0,Susanna Rogers,Freshman,Woodstock,Georgia,Sequoyah High School,,"5'9""",Guard,13,https://www.leeuflames.com/sports/womens-basketball/roster/susanna-rogers/3663,2022-23,TN,Gulf South,II,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Sequoyah High School,"WOODSTOCK, GA",GA,USA
7245,30013,Lee,3664.0,Mia Hurst,Sophomore,Henderson,Tenn,Chester County High School,UT Martin,"5'10""",Guard/Forward,15,https://www.leeuflames.com/sports/womens-basketball/roster/mia-hurst/3664,2022-23,TN,Gulf South,II,5.0,10.0,70.0,GUARD,FORWARD,GUARD/FORWARD,Sophomore,0,Chester County High School,"HENDERSON, TENN",TN,USA
7246,30013,Lee,3652.0,Baylee Delbridge,Redshirt Freshman,Cheyenne,Wyo,Cheyenne Central,Evangel University,"5'9""",G,20,https://www.leeuflames.com/sports/womens-basketball/roster/baylee-delbridge/3652,2022-23,TN,Gulf South,II,5.0,9.0,69.0,GUARD,,GUARD,Freshman,1,Cheyenne Central,"CHEYENNE, WYO",WY,USA
7247,30013,Lee,3659.0,Kara Williams,Redshirt Freshman,Cleveland,Tenn,Cleveland High School,,"5'10""",G,23,https://www.leeuflames.com/sports/womens-basketball/roster/kara-williams/3659,2022-23,TN,Gulf South,II,5.0,10.0,70.0,GUARD,,GUARD,Freshman,1,Cleveland High School,"CLEVELAND, TENN",TN,USA
7248,30013,Lee,3660.0,Macy Woodworth,Senior,Walnut Creek,California,Berean Christian Academy,,"6'0""",G/F,24,https://www.leeuflames.com/sports/womens-basketball/roster/macy-woodworth/3660,2022-23,TN,Gulf South,II,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Berean Christian Academy,"WALNUT CREEK, CALIFORNIA",CA,USA
7249,30013,Lee,3657.0,Addison Smith,Junior,Hudson,NH.,Bishop Guertin High School,,"6'0""",F,25,https://www.leeuflames.com/sports/womens-basketball/roster/addison-smith/3657,2022-23,TN,Gulf South,II,6.0,0.0,72.0,FORWARD,,FORWARD,Junior,0,Bishop Guertin High School,"HUDSON, NH",NH,USA
7250,30013,Lee,3653.0,Hannah Garrett,Graduate Student,Jamestown,Tenn,Clarkrange High School,Tennessee Tech,"6'0""",F,32,https://www.leeuflames.com/sports/womens-basketball/roster/hannah-garrett/3653,2022-23,TN,Gulf South,II,6.0,0.0,72.0,FORWARD,,FORWARD,Graduate Student,0,Clarkrange High School,"JAMESTOWN, TENN",TN,USA
7251,30013,Lee,3656.0,Haley Schubert,Graduate Student,Knoxville,Tenn,Powell High School,,"5'7""",G,33,https://www.leeuflames.com/sports/womens-basketball/roster/haley-schubert/3656,2022-23,TN,Gulf South,II,5.0,7.0,67.0,GUARD,,GUARD,Graduate Student,0,Powell High School,"KNOXVILLE, TENN",TN,USA
7252,30028,Texas-Tyler,5630.0,Victoria Ikenasio,Sophomore,Victoria,Australia,,,"6'2""",F,0,https://www.uttylerpatriots.com/sports/womens-basketball/roster/victoria-ikenasio/5630,2022-23,TX,Lone Star,II,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,,"VICTORIA, AUSTRALIA",,AUSTRALIA
7253,30028,Texas-Tyler,5631.0,Destini Whitehead,Junior,Athens,Texas,Tenaha HS,Panola College,"5'9""",G,1,https://www.uttylerpatriots.com/sports/womens-basketball/roster/destini-whitehead/5631,2022-23,TX,Lone Star,II,5.0,9.0,69.0,GUARD,,GUARD,Junior,0,Tenaha HS,"ATHENS, TEXAS",TX,USA
7254,30028,Texas-Tyler,5632.0,Lauren Cortinas,Sophomore,Keller,Texas,Westlake Academy,,"5'7""",G,2,https://www.uttylerpatriots.com/sports/womens-basketball/roster/lauren-cortinas/5632,2022-23,TX,Lone Star,II,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Westlake Academy,"KELLER, TEXAS",TX,USA
7255,30028,Texas-Tyler,5633.0,Enisa Kamerolli,Sophomore,Vushtrri,Kosovo,Lutfi Musiqi Vushtrri,,"5'8""",G,4,https://www.uttylerpatriots.com/sports/womens-basketball/roster/enisa-kamerolli/5633,2022-23,TX,Lone Star,II,5.0,8.0,68.0,GUARD,,GUARD,Sophomore,0,Lutfi Musiqi Vushtrri,"VUSHTRRI, KOSOVO",,KOSOVO
7256,30028,Texas-Tyler,5634.0,Meagan Mendazona,Freshman,Independence,Oregon,Central HS,Utah State,"5'9""",G,5,https://www.uttylerpatriots.com/sports/womens-basketball/roster/meagan-mendazona/5634,2022-23,TX,Lone Star,II,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Central HS,"INDEPENDENCE, OREGON",OR,USA
7257,30028,Texas-Tyler,5635.0,Frances King,Junior,Rockdale,Texas,Rockdale HS,Midwestern State,"5'9""",G,10,https://www.uttylerpatriots.com/sports/womens-basketball/roster/frances-king/5635,2022-23,TX,Lone Star,II,5.0,9.0,69.0,GUARD,,GUARD,Junior,0,Rockdale HS,"ROCKDALE, TEXAS",TX,USA
7258,30028,Texas-Tyler,5636.0,Emma Lundgren,Freshman,Vasteras,Sweden,Lulea Basketgymnasium,,"6'1""",G,11,https://www.uttylerpatriots.com/sports/womens-basketball/roster/emma-lundgren/5636,2022-23,TX,Lone Star,II,6.0,1.0,73.0,GUARD,,GUARD,Freshman,0,Lulea Basketgymnasium,"VASTERAS, SWEDEN",,SWEDEN
7259,30028,Texas-Tyler,5637.0,Mariah Neal,Freshman,Nacogdoches,Texas,Douglass HS,,"5'7""",G,12,https://www.uttylerpatriots.com/sports/womens-basketball/roster/mariah-neal/5637,2022-23,TX,Lone Star,II,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Douglass HS,"NACOGDOCHES, TEXAS",TX,USA
7260,30028,Texas-Tyler,5638.0,Tina Machalova,Sophomore,Kosice,Slovakia,Young Angels Kosice,Boise State,"5'9""",G,13,https://www.uttylerpatriots.com/sports/womens-basketball/roster/tina-machalova/5638,2022-23,TX,Lone Star,II,5.0,9.0,69.0,GUARD,,GUARD,Sophomore,0,Young Angels Kosice,"KOSICE, SLOVAKIA",,SLOVAKIA
7261,30028,Texas-Tyler,5639.0,Franzi Prinz,Sophomore,Leverkusen,Germany,Landrat-Lucas Gym,Stephen F. Austin,"6'2""",F,14,https://www.uttylerpatriots.com/sports/womens-basketball/roster/franzi-prinz/5639,2022-23,TX,Lone Star,II,6.0,2.0,74.0,FORWARD,,FORWARD,Sophomore,0,Landrat-Lucas Gym,"LEVERKUSEN, GERMANY",,GERMANY
7262,30028,Texas-Tyler,5640.0,Lovisa Hevinder,Sophomore,Stockholm,Sweden,Lulea Basketgymnasium,,"6'1""",G,15,https://www.uttylerpatriots.com/sports/womens-basketball/roster/lovisa-hevinder/5640,2022-23,TX,Lone Star,II,6.0,1.0,73.0,GUARD,,GUARD,Sophomore,0,Lulea Basketgymnasium,"STOCKHOLM, SWEDEN",,SWEDEN
7263,30028,Texas-Tyler,5641.0,Daria Clet,Freshman,Tarbes,France,Lycee General et Technique Marie Curie,,"6'0""",G/F,20,https://www.uttylerpatriots.com/sports/womens-basketball/roster/daria-clet/5641,2022-23,TX,Lone Star,II,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Lycee General et Technique Marie Curie,"TARBES, FRANCE",,FRANCE
7264,30028,Texas-Tyler,5642.0,Madison Davis,Sophomore,Arlington,Texas,Mansfield Summit,,"5'11""",F,21,https://www.uttylerpatriots.com/sports/womens-basketball/roster/madison-davis/5642,2022-23,TX,Lone Star,II,5.0,11.0,71.0,FORWARD,,FORWARD,Sophomore,0,Mansfield Summit,"ARLINGTON, TEXAS",TX,USA
7265,30028,Texas-Tyler,5647.0,Montse Gutierrez,Junior,Vitoria,Spain,,,"6'1""",G,22,https://www.uttylerpatriots.com/sports/womens-basketball/roster/montse-gutierrez/5647,2022-23,TX,Lone Star,II,6.0,1.0,73.0,GUARD,,GUARD,Junior,0,,"VITORIA, SPAIN",,SPAIN
7266,30028,Texas-Tyler,5644.0,Madyson Tate,Freshman,Gilmer,Texas,Gilmer HS,,"6'0""",G/F,23,https://www.uttylerpatriots.com/sports/womens-basketball/roster/madyson-tate/5644,2022-23,TX,Lone Star,II,6.0,0.0,72.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Gilmer HS,"GILMER, TEXAS",TX,USA
7267,30028,Texas-Tyler,5645.0,Ella Bradley,Sophomore,Cambridge,New Zealand,,,"6'1""",F,25,https://www.uttylerpatriots.com/sports/womens-basketball/roster/ella-bradley/5645,2022-23,TX,Lone Star,II,6.0,1.0,73.0,FORWARD,,FORWARD,Sophomore,0,,"CAMBRIDGE, NEW ZEALAND",,NEW ZEALAND
7268,30028,Texas-Tyler,5646.0,Sara Berglund,Freshman,Stockholm,Sweden,Lulea Basketgymnasium,,"6'1""",G/F,33,https://www.uttylerpatriots.com/sports/womens-basketball/roster/sara-berglund/5646,2022-23,TX,Lone Star,II,6.0,1.0,73.0,GUARD,FORWARD,GUARD/FORWARD,Freshman,0,Lulea Basketgymnasium,"STOCKHOLM, SWEDEN",,SWEDEN
7269,30031,Northwestern-St. Paul,6831.0,Colene Grefe,Freshman,La Farge,Wis,La Farge,,"5'2""",Guard,1,https://www.unweagles.com/sports/womens-basketball/roster/colene-grefe/6831,2022-23,MN,UMAC,III,5.0,2.0,62.0,GUARD,,GUARD,Freshman,0,La Farge,"LA FARGE, WIS",WI,USA
7270,30031,Northwestern-St. Paul,6781.0,Grace Landvik,Sophomore,Roseville,Minn,Concordia Academy,,"5'7""",Guard,2,https://www.unweagles.com/sports/womens-basketball/roster/grace-landvik/6781,2022-23,MN,UMAC,III,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Concordia Academy,"ROSEVILLE, MINN",MN,USA
7271,30031,Northwestern-St. Paul,6780.0,Rylie Hirschey,Sophomore,Pine River,Minn,Pine River Backus,,"5'5""",Guard,3,https://www.unweagles.com/sports/womens-basketball/roster/rylie-hirschey/6780,2022-23,MN,UMAC,III,5.0,5.0,65.0,GUARD,,GUARD,Sophomore,0,Pine River Backus,"PINE RIVER, MINN",MN,USA
7272,30031,Northwestern-St. Paul,6784.0,Taylor Schuck,Sophomore,Maple Grove,Minn,Heritage Christian Academy,,"5'7""",Guard,5,https://www.unweagles.com/sports/womens-basketball/roster/taylor-schuck/6784,2022-23,MN,UMAC,III,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,Heritage Christian Academy,"MAPLE GROVE, MINN",MN,USA
7273,30031,Northwestern-St. Paul,6783.0,Bethany Lunke,Junior,Lakeville,Minn,United Christian Academy,,"5'8""",Guard,10,https://www.unweagles.com/sports/womens-basketball/roster/bethany-lunke/6783,2022-23,MN,UMAC,III,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,United Christian Academy,"LAKEVILLE, MINN",MN,USA
7274,30031,Northwestern-St. Paul,6834.0,Allison Terry,Freshman,Blaine,Minn,Blaine,,"5'8""",Guard,12,https://www.unweagles.com/sports/womens-basketball/roster/allison-terry/6834,2022-23,MN,UMAC,III,5.0,8.0,68.0,GUARD,,GUARD,Freshman,0,Blaine,"BLAINE, MINN",MN,USA
7275,30031,Northwestern-St. Paul,6830.0,Maggie Boerema,Freshman,Litchfield,Minn,Litchfield,,"6'1""",Forward,20,https://www.unweagles.com/sports/womens-basketball/roster/maggie-boerema/6830,2022-23,MN,UMAC,III,6.0,1.0,73.0,FORWARD,,FORWARD,Freshman,0,Litchfield,"LITCHFIELD, MINN",MN,USA
7276,30031,Northwestern-St. Paul,6779.0,Lexi Hagen,Sophomore,Jordan,Minn,Jordan,,"5'11""",Guard,21,https://www.unweagles.com/sports/womens-basketball/roster/lexi-hagen/6779,2022-23,MN,UMAC,III,5.0,11.0,71.0,GUARD,,GUARD,Sophomore,0,Jordan,"JORDAN, MINN",MN,USA
7277,30031,Northwestern-St. Paul,6833.0,Andrea Pocernich,Freshman,Cromwell,Minn,Cromwell-Wright,,"5'9""",Guard,22,https://www.unweagles.com/sports/womens-basketball/roster/andrea-pocernich/6833,2022-23,MN,UMAC,III,5.0,9.0,69.0,GUARD,,GUARD,Freshman,0,Cromwell-Wright,"CROMWELL, MINN",MN,USA
7278,30031,Northwestern-St. Paul,6778.0,Livvy Grosz,Junior,New Brighton,Minn,St. Anthony,,"5'8""",Guard,23,https://www.unweagles.com/sports/womens-basketball/roster/livvy-grosz/6778,2022-23,MN,UMAC,III,5.0,8.0,68.0,GUARD,,GUARD,Junior,0,St. Anthony,"NEW BRIGHTON, MINN",MN,USA
7279,30031,Northwestern-St. Paul,6776.0,Bethany Brocker,Sophomore,Woodbury,Minn,New Life Academy,,"5'7""",Guard,25,https://www.unweagles.com/sports/womens-basketball/roster/bethany-brocker/6776,2022-23,MN,UMAC,III,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,New Life Academy,"WOODBURY, MINN",MN,USA
7280,30031,Northwestern-St. Paul,6785.0,Jasmine Sondrol,Sophomore,Grand Forks,ND.,Red River,,"6'0""",Forward,32,https://www.unweagles.com/sports/womens-basketball/roster/jasmine-sondrol/6785,2022-23,MN,UMAC,III,6.0,0.0,72.0,FORWARD,,FORWARD,Sophomore,0,Red River,"GRAND FORKS, ND",ND,USA
7281,30031,Northwestern-St. Paul,6832.0,River Landers,Freshman,Grand Meadow,Minn,Grand Meadow,,"6'0""",Forward,34,https://www.unweagles.com/sports/womens-basketball/roster/river-landers/6832,2022-23,MN,UMAC,III,6.0,0.0,72.0,FORWARD,,FORWARD,Freshman,0,Grand Meadow,"GRAND MEADOW, MINN",MN,USA
7282,30031,Northwestern-St. Paul,6777.0,Annika Dykstra,Junior,New Brighton,Minn,Avail Academy,,"5'10""",Forward,42,https://www.unweagles.com/sports/womens-basketball/roster/annika-dykstra/6777,2022-23,MN,UMAC,III,5.0,10.0,70.0,FORWARD,,FORWARD,Junior,0,Avail Academy,"NEW BRIGHTON, MINN",MN,USA
7283,30032,Finlandia,3439.0,Bethany Baldwin,Junior,Watersmeet,Mich,Watersmeet Township HS,Triton College,"5'7""",Guard,4,https://www.fulions.com/sports/womens-basketball/roster/bethany-baldwin/3439,2022-23,MI,C2C,III,5.0,7.0,67.0,GUARD,,GUARD,Junior,0,Watersmeet Township HS,"WATERSMEET, MICH",MI,USA
7284,30032,Finlandia,3428.0,Elli Djerf,Sophomore,Calumet,Mich,Calumet HS,,"5'5""",Guard,5,https://www.fulions.com/sports/womens-basketball/roster/elli-djerf/3428,2022-23,MI,C2C,III,5.0,5.0,65.0,GUARD,,GUARD,Sophomore,0,Calumet HS,"CALUMET, MICH",MI,USA
7285,30032,Finlandia,3438.0,Madelyn Johnson,Freshman,Hancock,Mich,Wilmont Union HS (Wis.),,"5'6""",Guard,11,https://www.fulions.com/sports/womens-basketball/roster/madelyn-johnson/3438,2022-23,MI,C2C,III,5.0,6.0,66.0,GUARD,,GUARD,Freshman,0,Wilmont Union HS (Wis.),"HANCOCK, MICH",MI,USA
7286,30032,Finlandia,3429.0,Martina Jahfetson,Senior,Baraga,Mich,Baraga HS,,"5'5""",Guard,12,https://www.fulions.com/sports/womens-basketball/roster/martina-jahfetson/3429,2022-23,MI,C2C,III,5.0,5.0,65.0,GUARD,,GUARD,Senior,0,Baraga HS,"BARAGA, MICH",MI,USA
7287,30032,Finlandia,3432.0,Casana Ryynanen,Senior,Houghton,Mich,Houghton HS,,"5'10""",Forward,13,https://www.fulions.com/sports/womens-basketball/roster/casana-ryynanen/3432,2022-23,MI,C2C,III,5.0,10.0,70.0,FORWARD,,FORWARD,Senior,0,Houghton HS,"HOUGHTON, MICH",MI,USA
7288,30032,Finlandia,3437.0,Natalie Bartle,Junior,Negaunee,Mich,Negaunee HS,Omaha,"5'6""",Guard,20,https://www.fulions.com/sports/womens-basketball/roster/natalie-bartle/3437,2022-23,MI,C2C,III,5.0,6.0,66.0,GUARD,,GUARD,Junior,0,Negaunee HS,"NEGAUNEE, MICH",MI,USA
7289,30032,Finlandia,3436.0,Kalli Chynoweth,Freshman,Hancock,Mich,Hancock HS,,"5'5""",Guard,22,https://www.fulions.com/sports/womens-basketball/roster/kalli-chynoweth/3436,2022-23,MI,C2C,III,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,Hancock HS,"HANCOCK, MICH",MI,USA
7290,30032,Finlandia,3435.0,Hannah Whitted,Freshman,Winnemucca,Nev,Lowry HS,,"5'11""",Forward,24,https://www.fulions.com/sports/womens-basketball/roster/hannah-whitted/3435,2022-23,MI,C2C,III,5.0,11.0,71.0,FORWARD,,FORWARD,Freshman,0,Lowry HS,"WINNEMUCCA, NEV",NV,USA
7291,30032,Finlandia,3431.0,Maija Rice,Sophomore,L'Anse,Mich,L'Anse HS,,"5'7""",Guard,25,https://www.fulions.com/sports/womens-basketball/roster/maija-rice/3431,2022-23,MI,C2C,III,5.0,7.0,67.0,GUARD,,GUARD,Sophomore,0,L'Anse HS,"L'ANSE, MICH",MI,USA
7292,30032,Finlandia,3434.0,Tessa Paquin,Freshman,Engadine,Mich,Engadine HS,,"5'5""",Guard,42,https://www.fulions.com/sports/womens-basketball/roster/tessa-paquin/3434,2022-23,MI,C2C,III,5.0,5.0,65.0,GUARD,,GUARD,Freshman,0,Engadine HS,"ENGADINE, MICH",MI,USA
7293,30032,Finlandia,3430.0,Katie Lundeen,Graduate Student,Maple,Wis,Northwestern,,"5'10""",Forward,44,https://www.fulions.com/sports/womens-basketball/roster/katie-lundeen/3430,2022-23,MI,C2C,III,5.0,10.0,70.0,FORWARD,,FORWARD,Graduate Student,0,Northwestern,"MAPLE, WIS",WI,USA
7294,30035,Crown (MN),3278.0,Hazel Serapio,Freshman,Eleele,Hawaii,Waimea,,"5'3""",G,0,https://www.crown.edu/sports/womens-basketball/roster/hazel-serapio/3278,2022-23,MN,UMAC,III,5.0,3.0,63.0,GUARD,,GUARD,Freshman,0,Waimea,"ELEELE, HI",HI,USA
7295,30035,Crown (MN),3280.0,Charly Cotugno,Freshman,Cape Coral,Florida,Mariner,,"5'7""",G,1,https://www.crown.edu/sports/womens-basketball/roster/charly-cotugno/3280,2022-23,MN,UMAC,III,5.0,7.0,67.0,GUARD,,GUARD,Freshman,0,Mariner,"CAPE CORAL, FL",FL,USA
7296,30035,Crown (MN),3281.0,Hayla Flowers,Sophomore,Sanger,Texas,Denton,,"5'11""",F,2,https://www.crown.edu/sports/womens-basketball/roster/hayla-flowers/3281,2022-23,MN,UMAC,III,5.0,11.0,71.0,FORWARD,,FORWARD,Sophomore,0,Denton,"SANGER, TX",TX,USA
7297,30035,Crown (MN),3284.0,Madi Hecox,Graduate Student,Rockford,Illinois,Rockford East,,"5'9""",G,3,https://www.crown.edu/sports/womens-basketball/roster/madi-hecox/3284,2022-23,MN,UMAC,III,5.0,9.0,69.0,GUARD,,GUARD,Graduate Student,0,Rockford East,"ROCKFORD, IL",IL,USA
7298,30035,Crown (MN),3271.0,McKenzie Latzke,Junior,Gaylord,Minn,Sibley East,,"5'4""",G,4,https://www.crown.edu/sports/womens-basketball/roster/mckenzie-latzke/3271,2022-23,MN,UMAC,III,5.0,4.0,64.0,GUARD,,GUARD,Junior,0,Sibley East,"GAYLORD, MINN",MN,USA
7299,30035,Crown (MN),3270.0,Amy Martius,Senior,Belview,Minnesota,Redwood Valley,,"5'5""",G,5,https://www.crown.edu/sports/womens-basketball/roster/amy-martius/3270,2022-23,MN,UMAC,III,5.0,5.0,65.0,GUARD,,GUARD,Senior,0,Redwood Valley,"BELVIEW, MN",MN,USA
7300,30035,Crown (MN),3269.0,Shauna Thompson,Graduate Student,Houston,Texas,Elsik Alief,,"5'4""",G,10,https://www.crown.edu/sports/womens-basketball/roster/shauna-thompson/3269,2022-23,MN,UMAC,III,5.0,4.0,64.0,GUARD,,GUARD,Graduate Student,0,Elsik Alief,"HOUSTON, TX",TX,USA
